	motifs_int	motifs_str	GR	freq_1	freq_2
900	[{9, 10}, {80, 81}, {3, 5, 15}]	{lemma_de,pos_P} {pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep}	0.9153908138597904	355.0	255
1719	[{4}, {4}, {10}, {4, 5}]	{feats_n=s} {feats_n=s} {pos_P} {feats_n=s,feats_g=f}	0.915334017259067	316.0	227
2513	[{10}, {81, 4}, {5, 15}]	{pos_P} {feats_n=s,dep_det} {feats_g=f,dep_prep}	0.915261237695326	554.0	398
1353	[{80, 81, 4}, {3, 5}, {10}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_g=f} {pos_P}	0.9152491344272167	380.0	273
2500	[{131}, {3}, {42, 131}]	{feats_n=p} {pos_NC} {dep_mod,feats_n=p}	0.9150152945870462	430.0	309
1153	[{9, 10}, {4}, {4, 5}]	{lemma_de,pos_P} {feats_n=s} {feats_n=s,feats_g=f}	0.9149410640331316	359.0	258
2916	[{80, 81, 4}, {3, 4, 5, 15}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,feats_g=f,dep_prep}	0.9145400180794103	548.0	394
1350	[{153, 42}, {131}]	{dep_mod,pos_ADJ} {feats_n=p}	0.9143835616438356	356.0	256
1751	[{4, 104, 80, 81, 19}, {3}]	{feats_n=s,feats_g=m,pos_DET,dep_det,lemma_le} {pos_NC}	0.9143394673408196	324.0	233
2043	[{80, 81, 4}, {3, 51, 4}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,dep_suj}	0.9143085691430858	381.0	274
2046	[{10}, {23}, {3, 15}]	{pos_P} {wp_'} {pos_NC,dep_prep}	0.9143085691430858	381.0	274
2386	[{4, 5}, {11}]	{feats_n=s,feats_g=f} {dep_dep}	0.9142187385539522	520.0	374
722	[{4}, {10}, {15}, {42}]	{feats_n=s} {pos_P} {dep_prep} {dep_mod}	0.9137164205657355	321.0	231
1067	[{3, 5}, {10}, {5}]	{pos_NC,feats_g=f} {pos_P} {feats_g=f}	0.9136821257633272	346.0	249
2947	[{9, 10}, {4}, {5}]	{lemma_de,pos_P} {feats_n=s} {feats_g=f}	0.913104161281985	368.0	265
2411	[{15}]	{dep_prep}	0.9130976230440196	1054.0	759
2167	[{4}, {9}, {5}]	{feats_n=s} {lemma_de} {feats_g=f}	0.9128122481869461	472.0	340
1384	[{4}, {4}, {10}, {5}]	{feats_n=s} {feats_n=s} {pos_P} {feats_g=f}	0.9126967900224903	372.0	268
405	[{4}, {11}, {5, 15}]	{feats_n=s} {dep_dep} {feats_g=f,dep_prep}	0.9124373906221713	315.0	227
1357	[{10}, {4, 104, 105, 80, 81, 23}, {3, 15}]	{pos_P} {feats_n=s,wp_',pos_DET,dep_det,lemma_le,wp_▁l} {pos_NC,dep_prep}	0.9119088091190882	380.0	274
1370	[{56, 55}, {3}]	{pos_PONCT,dep_ponct} {pos_NC}	0.9117808219178082	416.0	300
2182	[{80, 81, 4}, {4, 5, 15}]	{feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=f,dep_prep}	0.9115815691158157	549.0	396
1725	[{51, 4}, {4}]	{feats_n=s,dep_suj} {feats_n=s}	0.9113193943763519	316.0	228
2626	[{3}, {153, 42}]	{pos_NC} {dep_mod,pos_ADJ}	0.9112377257849436	783.0	565
2512	[{80, 81, 4}, {3, 5, 15}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep}	0.9106849315068494	554.0	400
2815	[{3, 4}, {10, 11}, {3, 15}]	{pos_NC,feats_n=s} {pos_P,dep_dep} {pos_NC,dep_prep}	0.9106558370711602	313.0	226
381	[{3, 4, 5}, {11}, {15}]	{pos_NC,feats_n=s,feats_g=f} {dep_dep} {dep_prep}	0.910432033719705	396.0	286
2546	[{4}, {10}, {5}]	{feats_n=s} {pos_P} {feats_g=f}	0.9104320337197049	468.0	338
1924	[{131, 5}, {153, 42, 131}]	{feats_g=f,feats_n=p} {dep_mod,feats_n=p,pos_ADJ}	0.9102111622898846	317.0	229
1089	[{4, 5}]	{feats_n=s,feats_g=f}	0.9095574592396668	960.0	694
2592	[{4}, {11}, {3, 5, 15}]	{feats_n=s} {dep_dep} {pos_NC,feats_g=f,dep_prep}	0.9095407639852755	314.0	227
2594	[{4, 104, 80, 81, 19}, {4}]	{feats_n=s,feats_g=m,pos_DET,dep_det,lemma_le} {feats_n=s}	0.9095407639852755	314.0	227
2526	[{3}, {10, 11}, {3, 5, 15}]	{pos_NC} {pos_P,dep_dep} {pos_NC,feats_g=f,dep_prep}	0.9087871700634814	340.0	246
2902	[{80, 81, 4}, {3}, {10}, {15}]	{feats_n=s,pos_DET,dep_det} {pos_NC} {pos_P} {dep_prep}	0.9081518077700426	337.0	244
495	[{42, 19, 131}]	{feats_g=m,dep_mod,feats_n=p}	0.908141638666322	366.0	265
2143	[{19}, {153, 19}]	{feats_g=m} {feats_g=m,pos_ADJ}	0.9080234833659491	348.0	252
2686	[{4, 5}, {11}, {3, 15}]	{feats_n=s,feats_g=f} {dep_dep} {pos_NC,dep_prep}	0.907912055769512	388.0	281
95	[{80, 81, 4}, {5, 15}]	{feats_n=s,pos_DET,dep_det} {feats_g=f,dep_prep}	0.9077898180331221	555.0	402
1284	[{4}, {9, 11}, {5}]	{feats_n=s} {lemma_de,dep_dep} {feats_g=f}	0.9077699517497643	341.0	247
2044	[{81, 4}, {5}, {10}]	{feats_n=s,dep_det} {feats_g=f} {pos_P}	0.9076831447290054	381.0	276
2666	[{3}, {153, 42, 131}]	{pos_NC} {dep_mod,feats_n=p,pos_ADJ}	0.9076625478662509	479.0	347
2861	[{19}, {42}]	{feats_g=m} {dep_mod}	0.9075233051774694	864.0	626
2509	[{10}, {80, 81, 4}, {4, 5}]	{pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=f}	0.9073972602739726	552.0	400
199	[{10, 42}, {80, 81, 4, 104}, {3, 4, 15}]	{pos_P,dep_mod} {feats_n=s,pos_DET,dep_det,lemma_le} {pos_NC,feats_n=s,dep_prep}	0.9072307959077509	327.0	237
314	[{10, 42}, {80, 81, 4, 104}, {3, 15}]	{pos_P,dep_mod} {feats_n=s,pos_DET,dep_det,lemma_le} {pos_NC,dep_prep}	0.9071288789488398	338.0	245
1624	[{4, 104, 80, 81, 19}, {19}]	{feats_n=s,feats_g=m,pos_DET,dep_det,lemma_le} {feats_g=m}	0.9068493150684932	331.0	240
2649	[{3}, {42}]	{pos_NC} {dep_mod}	0.9068192081890711	1004.0	728
1168	[{10}, {81, 4}, {4, 5}]	{pos_P} {feats_n=s,dep_det} {feats_n=s,feats_g=f}	0.906774160489188	553.0	401
1250	[{4}, {10, 11}]	{feats_n=s} {pos_P,dep_dep}	0.906651602880949	535.0	388
1434	[{19}, {42}, {42}]	{feats_g=m} {dep_mod} {dep_mod}	0.9065269943593876	375.0	272
2463	[{19}]	{feats_g=m}	0.9064701884902893	1056.0	766
2745	[{4, 5}, {10}, {80, 81}, {3, 15}]	{feats_n=s,feats_g=f} {pos_P} {pos_DET,dep_det} {pos_NC,dep_prep}	0.9061816507424887	328.0	238
366	[{5}, {10}, {80, 81, 4}, {4}]	{feats_g=f} {pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s}	0.9057600264069977	343.0	249
1374	[{131}, {3, 131}, {42, 131}]	{feats_n=p} {pos_NC,feats_n=p} {dep_mod,feats_n=p}	0.9057425383289486	416.0	302
2585	[{3, 131, 5}, {153, 42, 131}]	{pos_NC,feats_g=f,feats_n=p} {dep_mod,feats_n=p,pos_ADJ}	0.9055515501081471	314.0	228
445	[{4}, {10}, {4}, {3, 15}]	{feats_n=s} {pos_P} {feats_n=s} {pos_NC,dep_prep}	0.9053898348482908	442.0	321
1332	[{4, 5}, {9}, {15}]	{feats_n=s,feats_g=f} {lemma_de} {dep_prep}	0.9053290516645666	464.0	337
1660	[{4}, {4}, {10}, {4}, {3, 15}]	{feats_n=s} {feats_n=s} {pos_P} {feats_n=s} {pos_NC,dep_prep}	0.9051770147660559	318.0	231
1026	[{75}, {10}]	{dep_root} {pos_P}	0.9051412850346764	329.0	239
2906	[{5}, {10}, {4}, {4, 15}]	{feats_g=f} {pos_P} {feats_n=s} {feats_n=s,dep_prep}	0.9044450656975118	337.0	245
2452	[{10}, {80, 81, 4}, {5}]	{pos_P} {feats_n=s,pos_DET,dep_det} {feats_g=f}	0.9037047034212835	558.0	406
687	[{4}, {10}, {4}, {3}]	{feats_n=s} {pos_P} {feats_n=s} {pos_NC}	0.9036053449869736	448.0	326
782	[{4}, {3, 4, 5}, {10}]	{feats_n=s} {pos_NC,feats_n=s,feats_g=f} {pos_P}	0.9035348213430405	393.0	286
186	[{3, 4}, {9}, {3, 15}, {42}]	{pos_NC,feats_n=s} {lemma_de} {pos_NC,dep_prep} {dep_mod}	0.9034189018072982	327.0	238
2570	[{3, 15}]	{pos_NC,dep_prep}	0.903341441556779	1029.0	749
1890	[{131}, {3, 19}, {42}]	{feats_n=p} {pos_NC,feats_g=m} {dep_mod}	0.9031501519108791	353.0	257
2154	[{10}, {81, 4}, {5}]	{pos_P} {feats_n=s,dep_det} {feats_g=f}	0.9030998620039716	559.0	407
2328	[{10}, {4}, {5}]	{pos_P} {feats_n=s} {feats_g=f}	0.9029519583252942	585.0	426
1742	[{3, 131, 15}, {153, 42, 131}]	{pos_NC,dep_prep,feats_n=p} {dep_mod,feats_n=p,pos_ADJ}	0.9027165080102159	324.0	236
1390	[{80, 81, 4}, {3, 4, 5}, {10}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,feats_g=f} {pos_P}	0.9025931355203962	372.0	271
1495	[{3, 4}, {9}, {5}]	{pos_NC,feats_n=s} {lemma_de} {feats_g=f}	0.9024979854955681	420.0	306
1645	[{5}, {42}, {42}]	{feats_g=f} {dep_mod} {dep_mod}	0.9024090694378838	398.0	290
1913	[{3, 5}, {9, 10}, {3, 15}]	{pos_NC,feats_g=f} {lemma_de,pos_P} {pos_NC,dep_prep}	0.9023305461661627	317.0	231
2963	[{3, 4, 5}]	{pos_NC,feats_n=s,feats_g=f}	0.9020395738203958	926.0	675
2884	[{10}, {4}, {4, 5}]	{pos_P} {feats_n=s} {feats_n=s,feats_g=f}	0.9019414605302061	572.0	417
2854	[{4, 104, 105, 80, 81, 23}, {3, 4}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le,wp_▁l} {pos_NC,feats_n=s}	0.9016487572799606	458.0	334
2447	[{105}, {3}]	{wp_▁l} {pos_NC}	0.901488981536629	473.0	345
2539	[{42}, {80, 81, 4, 104}, {3, 15}]	{dep_mod} {feats_n=s,pos_DET,dep_det,lemma_le} {pos_NC,dep_prep}	0.901458241272647	340.0	248
1024	[{42}, {80, 81, 4, 104}, {3, 4, 15}]	{dep_mod} {feats_n=s,pos_DET,dep_det,lemma_le} {pos_NC,feats_n=s,dep_prep}	0.9013698630136986	329.0	240
1895	[{4, 5}, {10}, {4}]	{feats_n=s,feats_g=f} {pos_P} {feats_n=s}	0.9013139502376294	403.0	294
1686	[{4}, {4, 5}, {10}]	{feats_n=s} {feats_n=s,feats_g=f} {pos_P}	0.9012930482652669	440.0	321
2039	[{4}, {4}, {9}, {5}]	{feats_n=s} {feats_n=s} {lemma_de} {feats_g=f}	0.9011530501626096	381.0	278
380	[{3, 4, 5}, {9, 10}]	{pos_NC,feats_n=s,feats_g=f} {lemma_de,pos_P}	0.9009811821586007	396.0	289
1996	[{4}, {3, 5, 15}]	{feats_n=s} {pos_NC,feats_g=f,dep_prep}	0.9009483667017915	570.0	416
268	[{9, 10, 12}, {80, 81}, {5, 15}]	{lemma_de,pos_P,wp_▁de} {pos_DET,dep_det} {feats_g=f,dep_prep}	0.9003580969703859	330.0	241
2083	[{4}, {3, 4, 5, 15}]	{feats_n=s} {pos_NC,feats_n=s,feats_g=f,dep_prep}	0.9002913889540142	560.0	409
2790	[{80, 81, 4}, {3, 4}, {10}, {15}]	{feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s} {pos_P} {dep_prep}	0.9002292903756834	319.0	233
764	[{4}, {3}, {9}, {5}]	{feats_n=s} {pos_NC} {lemma_de} {feats_g=f}	0.8999194198227236	349.0	255
1068	[{3, 131, 15}, {153, 42}]	{pos_NC,dep_prep,feats_n=p} {dep_mod,pos_ADJ}	0.899236558557583	346.0	253
2677	[{3, 19}]	{pos_NC,feats_g=m}	0.8991316211582072	1016.0	743
1552	[{4, 104, 80, 81, 23}, {3, 4}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le} {pos_NC,feats_n=s}	0.8991145084386589	495.0	362
1486	[{10}, {80, 81, 4, 104}, {4}]	{pos_P} {feats_n=s,pos_DET,dep_det,lemma_le} {feats_n=s}	0.899077439194856	469.0	343
657	[{10}, {4}, {3}]	{pos_P} {feats_n=s} {pos_NC}	0.8989234919720264	715.0	523
1603	[{4}, {9}, {3, 5, 15}]	{feats_n=s} {lemma_de} {pos_NC,feats_g=f,dep_prep}	0.8983892819509258	373.0	273
1084	[{4}, {5, 15}]	{feats_n=s} {feats_g=f,dep_prep}	0.8982106574031593	571.0	418
729	[{80, 81, 4}, {4}, {10}, {15}]	{feats_n=s,pos_DET,dep_det} {feats_n=s} {pos_P} {dep_prep}	0.8981638006412125	321.0	235
2041	[{4, 5}, {9, 11}, {15}]	{feats_n=s,feats_g=f} {lemma_de,dep_dep} {dep_prep}	0.897923110914715	381.0	279
899	[{80, 81, 4, 104}, {4}, {42}]	{feats_n=s,pos_DET,dep_det,lemma_le} {feats_n=s} {dep_mod}	0.8977871443624869	355.0	260
1825	[{4}, {9, 10, 12}, {15}]	{feats_n=s} {lemma_de,pos_P,wp_▁de} {dep_prep}	0.8977404842541578	370.0	271
2593	[{4, 15}, {10}, {15}]	{feats_n=s,dep_prep} {pos_P} {dep_prep}	0.8976771888028588	314.0	230
1821	[{4, 104, 105, 80, 81, 23}, {3}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le,wp_▁l} {pos_NC}	0.8976771888028588	471.0	345
871	[{4}, {9, 10, 11, 12}]	{feats_n=s} {lemma_de,pos_P,dep_dep,wp_▁de}	0.897657674505587	400.0	293
1030	[{131}, {3, 19, 131}, {42}]	{feats_n=p} {pos_NC,feats_g=m,feats_n=p} {dep_mod}	0.8976297391007787	329.0	241
1904	[{80, 81, 4, 104}, {3, 4}]	{feats_n=s,pos_DET,dep_det,lemma_le} {pos_NC,feats_n=s}	0.8975413473771414	632.0	463
1193	[{4}, {4, 5, 15}]	{feats_n=s} {feats_n=s,feats_g=f,dep_prep}	0.8975102489751025	561.0	411
2352	[{5}, {10}, {80, 81, 4}, {4, 15}]	{feats_g=f} {pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s,dep_prep}	0.8973725578261846	333.0	244
2455	[{10}, {80, 81}, {3, 5, 15}]	{pos_P} {pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep}	0.89715627135768	629.0	461
2373	[{153, 42}]	{dep_mod,pos_ADJ}	0.8969944796565119	914.0	670
2627	[{3, 19}, {42}]	{pos_NC,feats_g=m} {dep_mod}	0.8969500262517301	783.0	574
1281	[{3}, {10, 11}, {5, 15}]	{pos_NC} {pos_P,dep_dep} {feats_g=f,dep_prep}	0.896876712328767	341.0	250
2179	[{80, 81, 4, 23}, {3}]	{feats_n=s,wp_',pos_DET,dep_det} {pos_NC}	0.8966376089663761	510.0	374
1501	[{5}, {10}, {3, 15}]	{feats_g=f} {pos_P} {pos_NC,dep_prep}	0.8966376089663761	420.0	308
2674	[{10}, {80, 81}, {5, 15}]	{pos_P} {pos_DET,dep_det} {feats_g=f,dep_prep}	0.8966376089663761	630.0	462
1872	[{80, 81, 4, 104}, {3}]	{feats_n=s,pos_DET,dep_det,lemma_le} {pos_NC}	0.8963880229931077	653.0	479
2705	[{3, 5}, {10}, {15}]	{pos_NC,feats_g=f} {pos_P} {dep_prep}	0.8962697576396207	443.0	325
304	[{3, 19}, {42, 4}]	{pos_NC,feats_g=m} {feats_n=s,dep_mod}	0.896155545735749	338.0	248
1104	[{10, 42}, {80, 81}, {3, 5, 15}, {42}]	{pos_P,dep_mod} {pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep} {dep_mod}	0.8961331714929771	323.0	237
803	[{3, 5}, {9, 10}, {15}]	{pos_NC,feats_g=f} {lemma_de,pos_P} {dep_prep}	0.8959531527763253	357.0	262
194	[{131, 5}, {153, 42}]	{feats_g=f,feats_n=p} {dep_mod,pos_ADJ}	0.8958904109589041	327.0	240
2456	[{10}]	{pos_P}	0.8958352486898962	1015.0	745
2506	[{42}, {42}]	{dep_mod} {dep_mod}	0.8957394744665768	816.0	599
1077	[{15}, {153, 42, 131}]	{dep_prep} {dep_mod,feats_n=p,pos_ADJ}	0.8956962571459389	346.0	254
2767	[{4, 5}, {9, 10}]	{feats_n=s,feats_g=f} {lemma_de,pos_P}	0.8956796628029505	425.0	312
2410	[{3, 4}]	{pos_NC,feats_n=s}	0.8954019326749495	1054.0	774
1608	[{81, 4}, {4, 5}, {10}]	{feats_n=s,dep_det} {feats_n=s,feats_g=f} {pos_P}	0.8951104889511049	373.0	274
1466	[{3, 4}, {42}, {42}]	{pos_NC,feats_n=s} {dep_mod} {dep_mod}	0.8950466170113026	358.0	263
2828	[{88, 10, 87}, {15}]	{pos_P,lemma_en,wp_▁en} {dep_prep}	0.8948183442525313	313.0	230
881	[{10, 42}, {4}, {3, 4, 5}]	{pos_P,dep_mod} {feats_n=s} {pos_NC,feats_n=s,feats_g=f}	0.8946044171093095	400.0	294
2518	[{153}]	{pos_ADJ}	0.8944749519259363	940.0	691
1228	[{3, 4}, {9}, {3, 5, 15}]	{pos_NC,feats_n=s} {lemma_de} {pos_NC,feats_g=f,dep_prep}	0.8944595419000612	336.0	247
166	[{9}]	{lemma_de}	0.8943580218249361	963.0	708
744	[{10}, {4}, {3, 15}]	{pos_P} {feats_n=s} {pos_NC,dep_prep}	0.894347346874508	710.0	522
2536	[{9}, {3, 15}, {131}]	{lemma_de} {pos_NC,dep_prep} {feats_n=p}	0.8942465753424657	340.0	250
2491	[{5}]	{feats_g=f}	0.8940757872264722	1047.0	770
2591	[{4}, {4}, {10}, {80, 81, 4}, {3, 15}]	{feats_n=s} {feats_n=s} {pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,dep_prep}	0.8937911403664829	314.0	231
2098	[{4}, {11}]	{feats_n=s} {dep_dep}	0.8934730056406124	693.0	510
1342	[{104, 4}, {4}, {42}]	{feats_n=s,lemma_le} {feats_n=s} {dep_mod}	0.8934434800794728	356.0	262
1534	[{153, 42, 19}]	{feats_g=m,dep_mod,pos_ADJ}	0.8934116112198304	428.0	315
2610	[{3, 4}, {9, 10}, {15}]	{pos_NC,feats_n=s} {lemma_de,pos_P} {dep_prep}	0.8933396315540859	394.0	290
942	[{3, 4}, {10}, {15}]	{pos_NC,feats_n=s} {pos_P} {dep_prep}	0.8933264107991533	466.0	343
2207	[{4, 104, 80, 81, 23}, {3}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le} {pos_NC}	0.893121383048861	508.0	374
1856	[{3, 15}, {153, 42, 131}]	{pos_NC,dep_prep} {dep_mod,feats_n=p,pos_ADJ}	0.8931075396397368	345.0	254
274	[{19}, {153, 42, 19}]	{feats_g=m} {feats_g=m,dep_mod,pos_ADJ}	0.8929477422628108	330.0	243
2222	[{4}, {9, 10}, {15}]	{feats_n=s} {lemma_de,pos_P} {dep_prep}	0.8929237253789413	459.0	338
2114	[{131}, {42}, {42}]	{feats_n=p} {dep_mod} {dep_mod}	0.8928622927180967	387.0	285
420	[{88, 87}, {15}]	{lemma_en,wp_▁en} {dep_prep}	0.8927727916863487	315.0	232
1817	[{4}, {10}, {3, 15}]	{feats_n=s} {pos_P} {pos_NC,dep_prep}	0.8925032568789232	471.0	347
160	[{10, 42}, {4}, {3, 4, 5, 15}]	{pos_P,dep_mod} {feats_n=s} {pos_NC,feats_n=s,feats_g=f,dep_prep}	0.8923679060665363	399.0	294
927	[{10, 42}, {4}, {3, 5}]	{pos_P,dep_mod} {feats_n=s} {pos_NC,feats_g=f}	0.8920547945205478	407.0	300
59	[{19, 15}, {131}]	{dep_prep,feats_g=m} {feats_n=p}	0.8919594997022037	312.0	230
2494	[{3, 4, 5}, {9}, {15}]	{pos_NC,feats_n=s,feats_g=f} {lemma_de} {dep_prep}	0.8919234259539346	430.0	317
1604	[{4}, {9, 10}, {3, 15}]	{feats_n=s} {lemma_de,pos_P} {pos_NC,dep_prep}	0.8918555417185553	373.0	275
386	[{10, 42}, {80, 81, 4}, {3, 4, 5, 15}]	{pos_P,dep_mod} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,feats_g=f,dep_prep}	0.8917245261775192	396.0	292
1958	[{3}, {42, 5}]	{pos_NC} {feats_g=f,dep_mod}	0.8916988643016039	476.0	351
870	[{3, 19, 4}, {4}]	{pos_NC,feats_n=s,feats_g=m} {feats_n=s}	0.8915718597631763	400.0	295
101	[{4}, {4}, {10}, {4}, {4}]	{feats_n=s} {feats_n=s} {pos_P} {feats_n=s} {feats_n=s}	0.8914883792519624	362.0	267
2936	[{3}, {10}, {5}]	{pos_NC} {pos_P} {feats_g=f}	0.8914646996838778	564.0	416
1741	[{3, 131, 5}, {153, 42}]	{pos_NC,feats_g=f,feats_n=p} {dep_mod,pos_ADJ}	0.8913853384536022	324.0	239
485	[{4}, {9}, {3, 15}, {42}]	{feats_n=s} {lemma_de} {pos_NC,dep_prep} {dep_mod}	0.891324200913242	366.0	270
1710	[{80, 81, 131}, {3, 131}, {131}]	{pos_DET,dep_det,feats_n=p} {pos_NC,feats_n=p} {feats_n=p}	0.8912671232876712	347.0	256
2738	[{3}, {42}, {10, 42}]	{pos_NC} {dep_mod} {pos_P,dep_mod}	0.8912034416393071	328.0	242
2055	[{4}, {9}, {5, 15}]	{feats_n=s} {lemma_de} {feats_g=f,dep_prep}	0.8910065515187611	374.0	276
27	[{10, 42}, {81, 4}, {3, 4, 5, 15}]	{pos_P,dep_mod} {feats_n=s,dep_det} {pos_NC,feats_n=s,feats_g=f,dep_prep}	0.8909252419467951	397.0	293
1488	[{3}, {5}]	{pos_NC} {feats_g=f}	0.890912598880957	481.0	355
2081	[{42, 397, 398}]	{dep_mod,pos_VPP,feats_t=K}	0.8905551550108148	386.0	285
2147	[{80, 131}, {3, 131}, {131}]	{pos_DET,feats_n=p} {pos_NC,feats_n=p} {feats_n=p}	0.8903576568413198	348.0	257
1343	[{9, 10}, {80, 81}, {5, 15}]	{lemma_de,pos_P} {pos_DET,dep_det} {feats_g=f,dep_prep}	0.8900463565810718	356.0	263
2339	[{4}, {10}, {80, 81, 4}, {3, 15}]	{feats_n=s} {pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,dep_prep}	0.8897260273972603	433.0	320
977	[{5}, {153, 42, 131}]	{feats_g=f} {dep_mod,feats_n=p,pos_ADJ}	0.8896051571313456	322.0	238
652	[{42}, {80, 81}, {3, 5, 15}, {42}]	{dep_mod} {pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep} {dep_mod}	0.889444665491957	326.0	241
1805	[{9, 10, 12}, {80, 81}, {5}]	{lemma_de,pos_P,wp_▁de} {pos_DET,dep_det} {feats_g=f}	0.8891353779601798	334.0	247
81	[{3, 4, 5}, {11}, {3, 15}]	{pos_NC,feats_n=s,feats_g=f} {dep_dep} {pos_NC,dep_prep}	0.8890257041711559	361.0	267
505	[{10}, {80, 81, 4, 104}, {4, 15}]	{pos_P} {feats_n=s,pos_DET,dep_det,lemma_le} {feats_n=s,dep_prep}	0.8889245972763427	461.0	341
1257	[{3, 4}, {9, 10}, {3, 15}]	{pos_NC,feats_n=s} {lemma_de,pos_P} {pos_NC,dep_prep}	0.8888407601927554	342.0	253
1605	[{4}, {10}, {80, 81}, {3, 5, 15}]	{feats_n=s} {pos_P} {pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep}	0.8886241810601547	373.0	276
882	[{42, 19}, {42}]	{feats_g=m,dep_mod} {dep_mod}	0.8885597926693818	400.0	296
2251	[{4}, {9, 10, 11}]	{feats_n=s} {lemma_de,pos_P,dep_dep}	0.888454011741683	454.0	336
350	[{131}, {3}, {153, 42}]	{feats_n=p} {pos_NC} {dep_mod,pos_ADJ}	0.8882480173035329	385.0	285
247	[{10, 42}, {80, 81, 4, 104}, {4}]	{pos_P,dep_mod} {feats_n=s,pos_DET,dep_det,lemma_le} {feats_n=s}	0.8880641816296457	339.0	251
486	[{4}, {11}, {5}]	{feats_n=s} {dep_dep} {feats_g=f}	0.8880351817216803	366.0	271
783	[{4}, {9}, {15}, {42}]	{feats_n=s} {lemma_de} {dep_prep} {dep_mod}	0.8880101680553594	393.0	291
2296	[{4, 5}, {42}]	{feats_n=s,feats_g=f} {dep_mod}	0.8879967448799674	682.0	505
862	[{10, 42}, {4}, {4, 5, 15}]	{pos_P,dep_mod} {feats_n=s} {feats_n=s,feats_g=f,dep_prep}	0.8877819288778194	401.0	297
560	[{10, 42}, {4}, {3, 5, 15}]	{pos_P,dep_mod} {feats_n=s} {pos_NC,feats_g=f,dep_prep}	0.8876712328767123	405.0	300
1755	[{10}, {4}, {3, 15}, {10}]	{pos_P} {feats_n=s} {pos_NC,dep_prep} {pos_P}	0.8876712328767122	324.0	240
1753	[{5}, {153, 131}]	{feats_g=f} {feats_n=p,pos_ADJ}	0.8876712328767122	324.0	240
2749	[{5}, {42}, {5}]	{feats_g=f} {dep_mod} {feats_g=f}	0.8875359377642483	328.0	243
2335	[{80, 81}, {3, 5, 15}]	{pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep}	0.8874609340771681	633.0	469
1647	[{10, 42}, {80, 81, 4}, {4, 5, 15}]	{pos_P,dep_mod} {feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=f,dep_prep}	0.8871140004643604	398.0	295
1327	[{19}, {42, 19}]	{feats_g=m} {feats_g=m,dep_mod}	0.8870337342997003	487.0	361
145	[{10, 42}, {80, 81, 4}, {3, 5, 15}]	{pos_P,dep_mod} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep}	0.8870092856486165	402.0	298
149	[{42}, {4}, {3, 4, 5, 15}]	{dep_mod} {feats_n=s} {pos_NC,feats_n=s,feats_g=f,dep_prep}	0.8870092856486165	402.0	298
2997	[{80, 81}, {5, 15}]	{pos_DET,dep_det} {feats_g=f,dep_prep}	0.8869717283590791	634.0	470
620	[{3, 131, 15}, {42, 131}]	{pos_NC,dep_prep,feats_n=p} {dep_mod,feats_n=p}	0.8868522400428996	379.0	281
1779	[{10, 87}, {15}]	{pos_P,lemma_en} {dep_prep}	0.8867163076223498	325.0	241
1217	[{3, 51, 4}]	{pos_NC,feats_n=s,dep_suj}	0.8865158212613243	422.0	313
2332	[{23}, {3, 4}]	{wp_'} {pos_NC,feats_n=s}	0.8865108783239323	573.0	425
1514	[{3, 19}, {19}]	{pos_NC,feats_g=m} {feats_g=m}	0.8864970645792565	453.0	336
457	[{9, 10}, {80, 81}, {5}]	{lemma_de,pos_P} {pos_DET,dep_det} {feats_g=f}	0.8864535768645359	364.0	270
2893	[{3, 4}, {9}, {5, 15}]	{pos_NC,feats_n=s} {lemma_de} {feats_g=f,dep_prep}	0.8863561643835615	337.0	250
161	[{10, 42}, {81, 4}, {4, 5, 15}]	{pos_P,dep_mod} {feats_n=s,dep_det} {feats_n=s,feats_g=f,dep_prep}	0.8863383931877084	399.0	296
1897	[{10, 42}, {81, 4}, {3, 5, 15}]	{pos_P,dep_mod} {feats_n=s,dep_det} {pos_NC,feats_g=f,dep_prep}	0.8862418106015486	403.0	299
