	motifs_int	motifs_str	k	M	f	t	T	indice
{5} {17,18,730} {5,24} {5,26}	[{5}, {17, 18, 730}, {24, 5}, {26, 5}]	{feats_Number=Sing} {lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,pos_DET} {feats_Number=Sing,feats_Gender=Fem}	0	7	420	875	48978	-3.3024060388769607
{5,24} {3,5} {18} {5} {3,5}	[{24, 5}, {3, 5}, {18}, {5}, {3, 5}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	0	7	421	875	48978	-3.310303258223609
{5,24} {3} {18} {5} {3,5}	[{24, 5}, {3}, {18}, {5}, {3, 5}]	{feats_Number=Sing,pos_DET} {pos_NOUN} {pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	0	7	422	875	48978	-3.3182006416832515
{24} {3} {18} {5,24,27} {5,26}	[{24}, {3}, {18}, {24, 27, 5}, {26, 5}]	{pos_DET} {pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem}	0	7	423	875	48978	-3.3260981892558887
{3,4} {17,18} {5,26}	[{3, 4}, {17, 18}, {26, 5}]	{pos_NOUN,feats_Gender=Masc} {lemma_de,pos_ADP} {feats_Number=Sing,feats_Gender=Fem}	0	7	423	875	48978	-3.3260981892558887
{5} {17,18,728,730} {24} {26}	[{5}, {728, 17, 18, 730}, {24}, {26}]	{feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET} {feats_Gender=Fem}	0	7	427	875	48978	-3.3576900210555705
{5} {17,18,730} {24} {26}	[{5}, {17, 18, 730}, {24}, {26}]	{feats_Number=Sing} {lemma_de,pos_ADP,wp_▁de} {pos_DET} {feats_Gender=Fem}	0	7	428	875	48978	-3.3655883893954144
{5} {17,18} {5,24} {3,5,26}	[{5}, {17, 18}, {24, 5}, {26, 3, 5}]	{feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	0	7	428	875	48978	-3.3655883893954144
{18} {24,27} {3} {5,11}	[{18}, {24, 27}, {3}, {11, 5}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN} {feats_Number=Sing,pos_ADJ}	0	7	429	875	48978	-3.3734869219493695
{3,26} {18} {5,24,27} {3,5}	[{26, 3}, {18}, {24, 27, 5}, {3, 5}]	{pos_NOUN,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	0	7	430	875	48978	-3.381385618616319
{24} {3} {18} {5,24} {5,26}	[{24}, {3}, {18}, {24, 5}, {26, 5}]	{pos_DET} {pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing,feats_Gender=Fem}	0	7	431	875	48978	-3.3892844795479387
{5} {17,18} {5} {3,5,26}	[{5}, {17, 18}, {5}, {26, 3, 5}]	{feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	0	7	431	875	48978	-3.3892844795479387
{18} {4,5} {5} {5}	[{18}, {4, 5}, {5}, {5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing} {feats_Number=Sing} {feats_Number=Sing}	0	7	433	875	48978	-3.405082693901837
{5} {17,18} {5,24,27} {5,26}	[{5}, {17, 18}, {24, 27, 5}, {26, 5}]	{feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem}	0	7	433	875	48978	-3.405082693901837
{4,5} {3,5} {18} {5}	[{4, 5}, {3, 5}, {18}, {5}]	{feats_Gender=Masc,feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	0	7	433	875	48978	-3.405082693901837
{4} {3,5} {18} {5}	[{4}, {3, 5}, {18}, {5}]	{feats_Gender=Masc} {pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	0	7	434	875	48978	-3.412982047425233
{4} {18} {5,23,24,25,27} {3,5,26}	[{4}, {18}, {5, 23, 24, 25, 27}, {26, 3, 5}]	{feats_Gender=Masc} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	0	7	434	875	48978	-3.412982047425233
{4,5} {3} {18} {5}	[{4, 5}, {3}, {18}, {5}]	{feats_Gender=Masc,feats_Number=Sing} {pos_NOUN} {pos_ADP} {feats_Number=Sing}	0	7	438	875	48978	-3.444581103609373
{18} {5,24} {3,5} {5,11}	[{18}, {24, 5}, {3, 5}, {11, 5}]	{pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing} {feats_Number=Sing,pos_ADJ}	0	7	439	875	48978	-3.4524812782791643
{17,18} {26} {3}	[{17, 18}, {26}, {3}]	{lemma_de,pos_ADP} {feats_Gender=Fem} {pos_NOUN}	0	7	443	875	48978	-3.4840836193522375
{5,26} {18} {5,23,24,25,27}	[{26, 5}, {18}, {5, 23, 24, 25, 27}]	{feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	0	8	447	875	48978	-3.5156885889128247
{5} {4,5} {17,18} {5}	[{5}, {4, 5}, {17, 18}, {5}]	{feats_Number=Sing} {feats_Gender=Masc,feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing}	0	8	448	875	48978	-3.523590241989926
{5} {4} {17,18} {5}	[{5}, {4}, {17, 18}, {5}]	{feats_Number=Sing} {feats_Gender=Masc} {lemma_de,pos_ADP} {feats_Number=Sing}	0	8	454	875	48978	-3.5710036115020816
{3} {18} {26} {3}	[{3}, {18}, {26}, {3}]	{pos_NOUN} {pos_ADP} {feats_Gender=Fem} {pos_NOUN}	0	8	458	875	48978	-3.6026158114130333
{684} {5,24} {3,5}	[{684}, {24, 5}, {3, 5}]	{pos_VERB} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	0	8	459	875	48978	-3.6105192723115587
{684} {5} {3,5}	[{684}, {5}, {3, 5}]	{pos_VERB} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	0	8	460	875	48978	-3.6184228976264303
{684} {5,24} {3}	[{684}, {24, 5}, {3}]	{pos_VERB} {feats_Number=Sing,pos_DET} {pos_NOUN}	0	8	460	875	48978	-3.6184228976264303
{5} {3,5,26} {18} {5}	[{5}, {26, 3, 5}, {18}, {5}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing}	0	8	462	875	48978	-3.634230641429372
{5} {3,26} {18} {5}	[{5}, {26, 3}, {18}, {5}]	{feats_Number=Sing} {pos_NOUN,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing}	0	8	464	875	48978	-3.6500390427713
{24,27} {3} {17,18,730} {5,24} {5}	[{24, 27}, {3}, {17, 18, 730}, {24, 5}, {5}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,pos_DET} {feats_Number=Sing}	0	8	465	875	48978	-3.657943490117341
{18} {24,27} {3} {18} {5} {5}	[{18}, {24, 27}, {3}, {18}, {5}, {5}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	0	8	465	875	48978	-3.657943490117341
{18} {23,24,25,27} {3} {17,18,728,730} {5}	[{18}, {24, 25, 27, 23}, {3}, {728, 17, 18, 730}, {5}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	0	8	467	875	48978	-3.6737528780837394
{18} {23,24,25,27} {3} {17,18,730} {5}	[{18}, {24, 25, 27, 23}, {3}, {17, 18, 730}, {5}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing}	0	8	468	875	48978	-3.6816578187293763
{18} {24,27} {3} {18} {26}	[{18}, {24, 27}, {3}, {18}, {26}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Gender=Fem}	0	8	476	875	48978	-3.744903264323831
{18} {5,23,24,25,27} {3,5} {18} {5}	[{18}, {5, 23, 24, 25, 27}, {3, 5}, {18}, {5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	0	8	476	875	48978	-3.744903264323831
{18} {5} {5,26} {18}	[{18}, {5}, {26, 5}, {18}]	{pos_ADP} {feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem} {pos_ADP}	0	8	477	875	48978	-3.752809685298002
{5,23,24,25,27} {3,5} {17,18,728,730} {5}	[{5, 23, 24, 25, 27}, {3, 5}, {728, 17, 18, 730}, {5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	0	8	477	875	48978	-3.752809685298002
{18} {5,23,24,25,27} {3} {18} {5}	[{18}, {5, 23, 24, 25, 27}, {3}, {18}, {5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing}	0	8	478	875	48978	-3.7607162706632393
{18} {5} {26} {18}	[{18}, {5}, {26}, {18}]	{pos_ADP} {feats_Number=Sing} {feats_Gender=Fem} {pos_ADP}	0	8	478	875	48978	-3.7607162706632393
