	motifs_int	motifs_str	k	M	f	t	T	indice
{24,27} {3} {18} {5} {3}	[{24, 27}, {3}, {18}, {5}, {3}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing} {pos_NOUN}	0	45	2494	898	48978	-20.57645042804505
{4,5} {18} {24} {5}	[{4, 5}, {18}, {24}, {5}]	{feats_Gender=Masc,feats_Number=Sing} {pos_ADP} {pos_DET} {feats_Number=Sing}	0	45	2494	898	48978	-20.57645042804505
{5,24} {5} {18} {26}	[{24, 5}, {5}, {18}, {26}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {pos_ADP} {feats_Gender=Fem}	0	45	2498	898	48978	-20.610339557780144
{24} {5} {18} {26}	[{24}, {5}, {18}, {26}]	{pos_DET} {feats_Number=Sing} {pos_ADP} {feats_Gender=Fem}	0	45	2499	898	48978	-20.618812300340796
{5} {5} {18} {24,27} {26}	[{5}, {5}, {18}, {24, 27}, {26}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {pos_DET,feats_PronType=Art} {feats_Gender=Fem}	0	46	2512	898	48978	-20.728974708473938
{5,26} {18} {5,24,27}	[{26, 5}, {18}, {24, 27, 5}]	{feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art}	0	46	2512	898	48978	-20.728974708473938
{3,5} {18} {3,5}	[{3, 5}, {18}, {3, 5}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {pos_NOUN,feats_Number=Sing}	0	46	2516	898	48978	-20.762877095490307
{3,4} {18} {5,24} {5}	[{3, 4}, {18}, {24, 5}, {5}]	{pos_NOUN,feats_Gender=Masc} {pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing}	0	46	2521	898	48978	-20.805259224289358
{3,4} {18} {24} {5}	[{3, 4}, {18}, {24}, {5}]	{pos_NOUN,feats_Gender=Masc} {pos_ADP} {pos_DET} {feats_Number=Sing}	0	46	2522	898	48978	-20.813736202770208
{3,4} {18} {5,24}	[{3, 4}, {18}, {24, 5}]	{pos_NOUN,feats_Gender=Masc} {pos_ADP} {feats_Number=Sing,pos_DET}	0	46	2537	898	48978	-20.940912996635756
{5} {3,5} {17,18,728,730} {5}	[{5}, {3, 5}, {728, 17, 18, 730}, {5}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	0	46	2543	898	48978	-20.99179532896317
{5} {3,5} {17,18,730} {5}	[{5}, {3, 5}, {17, 18, 730}, {5}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing}	0	46	2544	898	48978	-21.000276363173608
{18,692,693,695} {23,24,25,27} {3}	[{18, 692, 693, 695}, {24, 25, 27, 23}, {3}]	{pos_ADP,lemma_à,feats_à,wp_▁à} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	0	46	2554	898	48978	-21.085096850757466
{5} {3} {17,18,728,730} {5}	[{5}, {3}, {728, 17, 18, 730}, {5}]	{feats_Number=Sing} {pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	0	46	2559	898	48978	-21.12751401366144
{5} {3} {17,18,730} {5}	[{5}, {3}, {17, 18, 730}, {5}]	{feats_Number=Sing} {pos_NOUN} {lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing}	0	47	2560	898	48978	-21.135997999908717
{5,23,24,25,27} {3,5} {17,18} {5}	[{5, 23, 24, 25, 27}, {3, 5}, {17, 18}, {5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing}	0	47	2578	898	48978	-21.288741321486196
{5,24,25,27} {3,5} {17,18} {5}	[{24, 25, 27, 5}, {3, 5}, {17, 18}, {5}]	{feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing}	0	47	2579	898	48978	-21.29722881599
{24,27} {3} {17,18} {5} {5}	[{24, 27}, {3}, {17, 18}, {5}, {5}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	0	47	2581	898	48978	-21.314204359018
{5,23,24,25,27} {3} {17,18} {5}	[{5, 23, 24, 25, 27}, {3}, {17, 18}, {5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing}	0	47	2581	898	48978	-21.314204359018
{5,24,25,27} {3} {17,18} {5}	[{24, 25, 27, 5}, {3}, {17, 18}, {5}]	{feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing}	0	47	2582	898	48978	-21.322692407668594
{18} {5,23,24,25,27} {5} {5}	[{18}, {5, 23, 24, 25, 27}, {5}, {5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {feats_Number=Sing}	0	47	2593	898	48978	-21.416073137821073
{4,5} {18} {5,24}	[{4, 5}, {18}, {24, 5}]	{feats_Gender=Masc,feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET}	0	47	2593	898	48978	-21.416073137821073
{18} {23,24,25,27} {5} {5}	[{18}, {24, 25, 27, 23}, {5}, {5}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {feats_Number=Sing}	0	47	2595	898	48978	-21.433053855009227
{5,23,24,25,27} {5} {17,18} {5}	[{5, 23, 24, 25, 27}, {5}, {17, 18}, {5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing}	0	47	2606	898	48978	-21.526461017844714
{3,5} {17,18} {5,24} {5}	[{3, 5}, {17, 18}, {24, 5}, {5}]	{pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing}	0	47	2606	898	48978	-21.526461017844714
