	motifs_int	motifs_str	k	M	f	t	T	indice
{92} {18} {5,24,27}	[{92}, {18}, {24, 27, 5}]	{feats_Number=Plur} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art}	0	92	1676	2694	48978	-41.92150696518628
{17,18,728,730} {26} {26}	[{728, 17, 18, 730}, {26}, {26}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Gender=Fem} {feats_Gender=Fem}	0	92	1676	2694	48978	-41.92150696518628
{18} {5,23,24,25,27} {3} {17,18}	[{18}, {5, 23, 24, 25, 27}, {3}, {17, 18}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP}	0	92	1679	2694	48978	-41.99790888375223
{17,18,730} {26} {26}	[{17, 18, 730}, {26}, {26}]	{lemma_de,pos_ADP,wp_▁de} {feats_Gender=Fem} {feats_Gender=Fem}	0	92	1680	2694	48978	-42.02337729896756
{18} {5} {5} {11}	[{18}, {5}, {5}, {11}]	{pos_ADP} {feats_Number=Sing} {feats_Number=Sing} {pos_ADJ}	0	92	1684	2694	48978	-42.12525650582174
{18} {23,24,25,27,92,881} {3,4,92}	[{18}, {881, 23, 24, 25, 27, 92}, {3, 4, 92}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Number=Plur,wp_▁les} {pos_NOUN,feats_Gender=Masc,feats_Number=Plur}	0	93	1694	2694	48978	-42.37999335303461
{5,24} {5} {17,18,728,730} {5}	[{24, 5}, {5}, {728, 17, 18, 730}, {5}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	0	93	1694	2694	48978	-42.37999335303461
{5,24} {5} {17,18,730} {5}	[{24, 5}, {5}, {17, 18, 730}, {5}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing}	0	93	1695	2694	48978	-42.40547008932479
{3,5} {18} {5,24,27} {5,26}	[{3, 5}, {18}, {24, 27, 5}, {26, 5}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem}	0	93	1695	2694	48978	-42.40547008932479
{92} {26,92} {18}	[{92}, {26, 92}, {18}]	{feats_Number=Plur} {feats_Gender=Fem,feats_Number=Plur} {pos_ADP}	0	93	1697	2694	48978	-42.4564252267976
{18} {23,24,25,27} {3,4,92}	[{18}, {24, 25, 27, 23}, {3, 4, 92}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc,feats_Number=Plur}	0	93	1697	2694	48978	-42.4564252267976
{5,26} {5} {105}	[{26, 5}, {5}, {105}]	{feats_Number=Sing,feats_Gender=Fem} {feats_Number=Sing} {pos_PUNCT}	0	93	1704	2694	48978	-42.634785690966375
{4} {18} {23,24,25,27} {26}	[{4}, {18}, {24, 25, 27, 23}, {26}]	{feats_Gender=Masc} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Fem}	0	93	1705	2694	48978	-42.660267977723855
{18} {5} {5} {17,18,728,730}	[{18}, {5}, {5}, {728, 17, 18, 730}]	{pos_ADP} {feats_Number=Sing} {feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de}	0	93	1705	2694	48978	-42.660267977723855
