	motifs_int	motifs_str	ARSCAN	CHISCO	DICEN	LADYSS	LTIE	CDPC	CRDP	ECONOMIX	LAPPS	MODALX	CEDCAC	CREA	ERO	LEGS	MODYCO	CEDIN	CREF	HAR	LEME	MONDESA	CEJEC	CRESPPA	IDHES	LESC	PRETECH	CEREG	CRPM	IREPH	LICAE	SOPHIAPOL	CEROS	CSLF	IRERP	LINP2	CHAD	CTAD	ISP	LIPO
{18} {5,24} {4,5} {105}	[{18}, {24, 5}, {4, 5}, {105}]	{pos_ADP} {feats_Number=Sing,pos_DET} {feats_Gender=Masc,feats_Number=Sing} {pos_PUNCT}	-4.763084306085489	-0.7482372835356318	-1.191220207709475	-0.48417045542552983	-1.4084878979170883	-0.4484257305234963	-1.1443759778405294	-10.624577113187677	-4.849482019879682	-0.749566995877608	-1.169801466359644	-1.256859538132244	-1.6736895486520653	-1.6278405062508887	-1.8141370428604904	-0.7814883466501392	-1.6237965722702374	-1.4286424755053793	-0.8333943773873385	-3.642009942555976	-0.41005537681322646	-4.275210617960724	-5.2033641884518556	-1.1858648532361675	-1.013393469485538	-0.8746829393740889	-0.31621074192203874	-0.3399893774728052	-1.9372808511196284	inf	-0.9800222515932119	-2.0443775625876106	-0.5742823808052719	-0.9906991564228724	-1.1403623462423558	-0.4391618235603034	-1.1604330109252345	-0.42328394592255203
{4} {18} {5,24} {3,26}	[{4}, {18}, {24, 5}, {26, 3}]	{feats_Gender=Masc} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Gender=Fem}	-34.21875703528333	-5.3738281913233275	-8.555604958815723	-3.477236753581202	-10.116232432843486	-3.220515235547481	-8.219130863458274	-76.3642427096925	-34.83968403705652	-5.383378692433724	inf	inf	-12.021237010173339	-11.691887346522469	-13.03013449458955	-5.6126505766436585	-11.662838467110149	-10.261004746919383	-5.9854627281719734	-26.162533341398852	11.332106340193677	-30.71264304557314	-37.38306913969962	-8.517138243754259	-7.278318371867064	inf	-2.2709482072500546	-2.4417248202484156	-13.9147494019525	inf	-7.038624730806627	-14.684101888251492	-4.124433936894064	-7.115313027533834	-8.19030174327737	inf	-8.33446552235034	-3.0399457074347556
{4,5,24,27} {4,5} {105}	[{24, 27, 4, 5}, {4, 5}, {105}]	{feats_Gender=Masc,feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Gender=Masc,feats_Number=Sing} {pos_PUNCT}	-4.730851046078996	-0.7431739758967317	-1.1831592007377811	-0.48089409321400506	-1.3989566123098307	-0.44539125274049884	-1.1366319708413721	-10.55267198137241	-4.816664045016973	-0.7444946900081589	-1.1618854023566882	-1.2483543421258172	-1.662363598719974	-1.6168248253328679	-1.801860656435069	-0.7762000275825739	-1.6128082573710005	-1.4189748008515546	-0.8277548075709327	-3.617363676033768	-0.4072805508140642	-4.246279122668117	-5.168151227722405	-1.1778400865442866	-1.00653583343269	-0.8687639675132159	-0.31407096068529	-0.337688686832393	-1.9241711230499499	inf	-0.9733904412647436	-2.0305430851427664	-0.5703962306745641	-0.9839950946154866	-1.1326454999185054	-0.4361900345650441	-1.1525803442371838	-0.4204196023519262
{5} {17,18,730} {3}	[{5}, {17, 18, 730}, {3}]	{feats_Number=Sing} {lemma_de,pos_ADP,wp_▁de} {pos_NOUN}	-41.334462695673786	-6.490823739403479	-10.334042129775638	-4.199989859925283	-12.219122235577446	10.410839497461	-9.92761741488032	-92.25448145816334	-42.08457821820309	-6.502359548119439	inf	-10.903540759417512	-14.520195293772977	-14.122369122542413	-15.738861161279237	-6.77929142504551	-14.087280597457513	-12.393993301248212	11.048729155097867	-31.602306210210102	10.414773742128947	-37.09892211632003	-45.157159790514115	-10.287578417700395	-8.791220230631122	-7.587805185613317	-2.7429627136248955	inf	-16.807408982763594	inf	-8.501697749189193	-17.73673246294458	10.663932003781872	-8.594328395263137	-9.892794953690242	10.812566542417535	inf	-3.671802676907074
{17,18,730} {5,23,24,25,27,1271,82196} {5}	[{17, 18, 730}, {5, 1271, 82196, 23, 24, 25, 27}, {5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,wp_▁l,wp_’} {feats_Number=Sing}	-28.936558107806224	inf	-7.235266137429935	-2.940641882322569	-8.55502579207584	-2.723538012046903	-6.950722565865173	-64.57080003907413	-29.461599954081784	inf	-7.105163141655287	-7.6339785965897	-10.166000764066208	-9.887485690649727	-11.01917439012082	-4.746507445116055	-9.862920442329468	-8.677453501853247	-5.061783800451826	-22.124280780995395	-2.4904878212034953	-25.97184311214315	-31.612215412475713	-7.202736291797954	-6.155110689694581	-5.312571251869397	-1.9205077921805234	inf	-11.767245840862953	inf	-5.952409800986223	-12.417843995574053	-3.4879617138909444	-6.01726254616862	-6.926342839296923	inf	inf	-2.570834119324166
{18} {4} {4} {105}	[{18}, {4}, {4}, {105}]	{pos_ADP} {feats_Gender=Masc} {feats_Gender=Masc} {pos_PUNCT}	-7.4408363722481345	-1.1688558183154267	-1.860865300886473	-0.756343569135882	-2.200273352011706	-0.7005050247039815	-1.7876869999756444	-16.598292652326084	-7.575810461249296	-1.1709330333942551	-1.8274057398468204	-1.963404681534331	-2.6145635278613133	-2.542939403071109	-2.8339670545520637	-1.2207991018428772	-2.536622081700412	-2.2317581847174743	-1.3018843652603114	-5.689462550283528	-0.6405648894678744	-6.678662994710886	-8.1286615922206	-1.8524993643872605	-1.5830712779576877	-1.3663835375910571	-0.49396589839065086	-0.531111573945977	-3.026339545721986	inf	-1.5309401317676439	-3.1936438856610523	-0.8971118361967265	-1.5476191514329867	-1.781417057207405	inf	-1.812770690270156	-0.6612298563960902
{18} {23,24,25,27} {4} {105}	[{18}, {24, 25, 27, 23}, {4}, {105}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc} {pos_PUNCT}	-14.91836699333551	-2.3432962997299636	-3.730652552591862	-1.5162933942718138	-4.411113959860106	-1.404349131525706	-3.5839419460728545	-33.282360763551594	-15.189006374874307	-2.347460712846695	-3.663571535571432	-3.9362277914660333	-5.241710208365913	-5.098112844185194	-5.681588251672586	-2.447432566450231	-5.085447421232638	-4.474236533939312	-2.609993142979934	-11.406734783664032	-1.284182228355506	-13.390134633555748	-16.297549568551535	-3.7138801956579726	-3.1737220364523813	-2.7393019783799373	-0.9902839367949239	-1.0647526370984202	-6.067274214012679	inf	-3.069208230619596	-6.402702729859728	-1.7985041338229266	-3.1026467257138424	-3.5713717414190236	10.953765393585398	inf	-1.3256109623045749
{18,692} {5} {4}	[{18, 692}, {5}, {4}]	{pos_ADP,lemma_à} {feats_Number=Sing} {feats_Gender=Masc}	-4.730851046078996	-0.7431739758967317	-1.1831592007377811	-0.48089409321400506	-1.3989566123098307	-0.44539125274049884	-1.1366319708413721	-10.55267198137241	-4.816664045016973	-0.7444946900081589	-1.1618854023566882	-1.2483543421258172	-1.662363598719974	-1.6168248253328679	-1.801860656435069	-0.7762000275825739	-1.6128082573710005	-1.4189748008515546	-0.8277548075709327	-3.617363676033768	-0.4072805508140642	-4.246279122668117	-5.168151227722405	-1.1778400865442866	-1.00653583343269	-0.8687639675132159	-0.31407096068529	-0.337688686832393	-1.9241711230499499	inf	-0.9733904412647436	-2.0305430851427664	-0.5703962306745641	-0.9839950946154866	-1.1326454999185054	-0.4361900345650441	-1.1525803442371838	-0.4204196023519262
{1037} {5} {5}	[{1037}, {5}, {5}]	{wp_,} {feats_Number=Sing} {feats_Number=Sing}	-29.100324990582013	-4.570254270869917	-7.276203263042196	-2.957279167411323	-8.603430890928022	-2.7389469471927135	-6.990049608819267	-64.9364085410074	-29.628339421012143	-4.578376561911	-7.145364081350237	10.745460966862712	inf	-9.943430872732698	-11.081523731265689	-4.773362369521369	-9.918726613122336	-8.726551380581087	-5.090422613313443	-22.249482809796287	10.81169371415673	-26.11882567727733	-31.791131255013696	-7.243489347547565	-6.1899358420141946	-5.342629073476155	-1.9313733260895616	-2.0766130785916337	-11.833828571775685	inf	-5.986088004343488	-12.488108571486116	-3.5076957032430207	-6.051307707293824	-6.96553193074358	10.896080235593965	-7.088135755125041	-2.585379076428301
{18} {5,24,26} {26}	[{18}, {24, 26, 5}, {26}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_Gender=Fem} {feats_Gender=Fem}	-265.2445284041005	inf	inf	inf	-78.25001059113704	11.013844245364938	10.644638258606893	-inf	-270.07260378209594	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	-202.65223017093527	inf	-237.99272676086937	-289.85470047780336	inf	inf	inf	-17.554261408527847	inf	-107.66708198736806	inf	inf	inf	inf	inf	11.191349012880979	inf	inf	inf
{17,18,728,730} {5,24} {26}	[{728, 17, 18, 730}, {24, 5}, {26}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,pos_DET} {feats_Gender=Fem}	-154.87866980911298	inf	-38.67955527662408	inf	-45.7382105760379	10.390168731334738	-37.15782345472548	-inf	-157.6935242366727	10.649599746438474	inf	inf	inf	-52.86582020807598	inf	inf	inf	-46.393059125853775	-27.05701339758376	-118.37202127974325	10.63331661283384	-138.98742513196373	-169.22518582967407	10.627179745341476	inf	inf	-10.264065962000442	inf	-62.92281848232183	inf	inf	-66.40409874534369	12.04723216205983	10.662513214772948	-37.02744347474176	inf	inf	inf
{4} {3,5} {18} {5}	[{4}, {3, 5}, {18}, {5}]	{feats_Gender=Masc} {pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	-14.010033227771098	-2.2006406579004167	-3.503533635764097	-1.4239850472859692	-4.142567081137333	-1.3188557926468618	-3.365755004582193	-31.255451424953325	-14.264191281669397	-2.2045515424277657	inf	-3.6965930768800868	-4.9225939661806795	-4.787739338420675	-5.335690435829836	-2.298437123308841	-4.77584503174424	-4.201846583937945	-2.4511010050458992	-10.712241871138808	-1.2060044613026644	-12.574864771536484	-15.305225579372728	-3.487782408133475	-2.9805097790138806	-2.5725374872008713	-0.9299981521139841	inf	-5.697894038497806	inf	-2.882358863057691	-6.012899933823849	-1.6890151210451283	-2.9137615956089284	-3.3539500925947094	-1.2916096290814143	-3.412982047425233	-1.2449110813975013
{5} {5,26} {11,26}	[{5}, {26, 5}, {26, 11}]	{feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem} {pos_ADJ,feats_Gender=Fem}	-9.670524750708763	-1.5190753644696025	-2.418434827270978	-0.9829622945323951	-2.859542908240226	-0.9103929985407667	-2.323329564505015	-21.572821161652175	-9.845949521943876	-1.5217749783833376	-2.3749495213674843	-2.55169893412606	-3.397972216400614	-3.304886311728894	-3.683119119231408	-1.586582497796123	-3.296676041663031	-2.9004618925411947	-1.6919635195653615	-7.394294108013893	10.18733666272753	-8.679937330082259	-10.564487714174957	-2.4075621400627774	-2.0574035684081005	-1.775788766392759	-0.6419693649355145	inf	-3.933135620760985	inf	-1.989652107032712	-4.150572637457766	-1.1659087034510385	-2.0113287417405403	-2.3151809142171933	-0.8915853328772494	-2.3559292629674866	-0.8593499354582628
{17,18} {26} {3,26}	[{17, 18}, {26}, {26, 3}]	{lemma_de,pos_ADP} {feats_Gender=Fem} {pos_NOUN,feats_Gender=Fem}	-6.859717356569941	-1.0775762015519743	-1.7155433892280634	-0.6972785941995582	-2.0284451573457147	-0.645800670535921	-1.648079967190332	-15.301849142437419	-6.984149243610413	-1.0794911983173074	-1.6846968626133663	-1.810074914178738	-2.4103808129992697	-2.344350287073658	-2.612649620202595	-1.1254630169309014	-2.338526326423764	-2.057471152323355	-1.2002159838438475	-5.245132240729539	-0.5905414572095917	-6.1570731932029705	-7.4938193807091125	-1.7078307932335917	-1.4594437151999207	-1.25967813070595	-0.4553908366987219	inf	-2.7899983608256935	11.346556073363866	-1.4113837406917584	-2.944236649679907	-0.8270537676192913	-1.4267602160466981	-1.6422996768262577	-0.6324592170920572	-1.6712047410284527	-0.6095926296997437
{18} {5,23,24,25,26,27,964} {5}	[{18}, {964, 5, 23, 24, 25, 26, 27}, {5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_Gender=Fem,feats_PronType=Art,wp_▁la} {feats_Number=Sing}	-160.0120602505827	inf	10.419875941078052	10.963248488795227	-47.251962440032734	10.335208397421031	-38.38745986603453	-inf	-162.92041354823937	10.313882797176493	inf	11.300711848226083	inf	-54.61563213337935	-60.87064165936319	11.216594504360092	inf	-47.92849712053574	-27.95227245267605	-122.29346438753994	10.33495286779944	-143.5931066903308	-174.83519101809787	10.40307390108457	inf	10.725873815657732	-10.603607579666363	inf	-65.00578559629741	inf	-32.872139382020585	11.732159455530512	10.62886891217159	10.439556198289033	-38.25276321700233	12.417022513038328	inf	inf
{17,18} {5,24,27} {5} {5}	[{17, 18}, {24, 27, 5}, {5}, {5}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing} {feats_Number=Sing}	-4.666386581497845	-0.7330476734245682	-1.1670376865654815	-0.47434157084812834	-1.3798946330093274	-0.43932248421608877	-1.121144436795201	-10.408866521788298	-4.751030189501783	-0.7343503916310417	-1.1460537650718867	-1.2313444776659646	-1.639712403742843	-1.594794148843005	-1.7773086484084173	-0.7656237163336314	-1.5908323112502742	-1.3996400520781471	-0.8164760167414327	-3.5680727008746738	-0.40173106982997386	-4.188417969936094	-5.097727559530872	-1.1617910506564784	-0.9928209859175449	-0.8569263898605199	-0.309791529916768	-0.3330874471407371	-1.8979524844926117	inf	-0.9601272311178065	-2.0028749938180814	-0.5626241701869859	-0.9705873860609826	-1.1172122854786783	-0.430246639722807	-1.1368754977144648	-0.4146910917610679
{24} {92} {26}	[{24}, {92}, {26}]	{pos_DET} {feats_Number=Plur} {feats_Gender=Fem}	-46.03063908347592	-7.2279199117385415	-11.507633887314826	inf	-13.606829618176338	-4.331626787476573	-11.05504711815335	-102.74361721407841	-46.86602860915618	-7.240765838256025	-11.300695598333624	-12.141817498768061	inf	-15.726266757972247	-17.5263853405112	-7.549148893980308	-15.687192417506404	-13.801563859904812	-8.050602615648874	-35.19228557889689	-3.9609676479483307	-41.31363177756927	-50.28792407357518	10.879692912087604	inf	-8.449486982765885	-3.054437158747955	-3.2841349133725593	-18.716320069740473	inf	-9.467174347183935	-19.751217488234698	-5.54742772066104	-9.570325606801296	-11.016269516758141	inf	inf	-4.088755818130459
{18} {5,23,24,25,26,27,964} {3,5}	[{18}, {964, 5, 23, 24, 25, 26, 27}, {3, 5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_Gender=Fem,feats_PronType=Art,wp_▁la} {pos_NOUN,feats_Number=Sing}	-114.56410781081195	-17.976313850413444	-28.622483700090786	10.872907687745112	-33.84503370798403	-10.772473812272539	-27.496554535543588	-256.00131294719495	-116.64514015152159	-18.008266734972054	inf	10.693012895098823	inf	-39.11835369261127	-43.59751101962287	inf	11.176033367332675	-34.32952995353901	-20.02268048552353	-87.57090394347216	10.293916827828266	-102.81488201192518	-125.17010989298021	10.301326109188624	inf	10.50437454432311	-7.5960102034313755	inf	-46.55853914249341	inf	-23.546449926718818	-49.133880114266375	10.979006329765108	10.431207535279219	-27.400085880541006	10.836219212188507	inf	inf
{5,24,26} {3,5} {5}	[{24, 26, 5}, {3, 5}, {5}]	{feats_Number=Sing,pos_DET,feats_Gender=Fem} {pos_NOUN,feats_Number=Sing} {feats_Number=Sing}	-7.02111696648098	-1.1029282507194653	-1.755905155309567	-0.7136833362057116	-2.0761687781511755	-0.6609942916069942	-1.6868544823916385	-15.66192012207198	-7.148476822147889	-1.104888302063221	-1.724332884353076	-1.852660782333917	-2.467090573280693	-2.3995064823859904	-2.6741183727551654	-1.151941710779619	-2.393545495854262	-2.105877690501101	-1.2284534115097108	-5.368540396522459	-0.604434996726908	-6.301939275710573	-7.670139950287181	-1.7480111004467083	-1.4937800904857905	-1.289314543056495	-0.46610469958767203	inf	-2.855639804569816	inf	-1.4445893880629705	-3.013507052935053	-0.8465117362562333	-1.4603276323131644	-1.680938195921907	-0.6473389541129136	-1.7105233258435142	-0.6239343853146951
{5} {5} {1037}	[{5}, {5}, {1037}]	{feats_Number=Sing} {feats_Number=Sing} {wp_,}	-86.51252784123972	inf	-21.61989055854367	-8.786098264376834	-25.564318655140607	-8.137389233683804	-20.76949506478869	-193.22874564834544	-88.08342910314526	10.566822769854296	inf	11.47016179727817	inf	-29.546963336273837	-32.92971954848182	-14.182310529224381	-29.473536888097364	-25.93023705539279	-15.124454594798546	-66.13435336807835	10.762156138080424	-77.64303520726156	-94.5184194283921	10.457342124775094	inf	-15.87389600014834	-5.737984073502812	inf	-35.16590041747265	inf	-17.786000748192944	-37.11077537058087	inf	-17.979811150653838	-20.69663362842937	12.27443562845663	inf	inf
{3,4} {18} {5} {3}	[{3, 4}, {18}, {5}, {3}]	{pos_NOUN,feats_Gender=Masc} {pos_ADP} {feats_Number=Sing} {pos_NOUN}	-24.19499641281887	-3.8000565377322104	-6.049954932450018	-2.4589145183726475	-7.153487469005876	-2.2773769374550956	-5.812029724936906	-53.9861248228871	-24.63397809016195	-3.806809965016518	inf	inf	-8.500515251562467	-8.26763358021822	-9.213898723851644	-3.968934410302785	-8.247093221440265	-7.255856542859912	-4.23255956034236	-18.499239455176067	-2.0825052146663254	-21.716212888888673	-26.4320737454271	-6.022754646859243	-5.1467659661059875	-4.4422606830159195	-1.605899018499798	-1.7266625183879083	-9.839398716545741	inf	-4.977273999318556	-10.383394878865737	-2.9165708882440464	-5.031501794781497	-5.7916442527775045	inf	-5.893584425763749	-2.1496891382697485
{5,23,24,25,27} {4,5} {105}	[{5, 23, 24, 25, 27}, {4, 5}, {105}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc,feats_Number=Sing} {pos_PUNCT}	-4.859788197802851	-0.7634278323922361	-1.2154042285711992	-0.49399994617444926	-1.4370829390219118	-0.45752953815700403	-1.1676089590709176	-10.840302118015556	-4.947940133520246	-0.7647845405128673	-1.1935506400888047	-1.2823761818136699	-1.707668808601631	-1.66088892000066	-1.850967732391839	-0.7973539576504898	-1.656762884475118	-1.457646700788129	-0.8503137842915027	-3.715951858297713	-0.4183801968644606	-4.362008780176913	-5.3090075780091635	-1.2099401486829067	-1.033967227103255	-0.8924405873476007	-0.3226303494467044	-0.34689173307796417	-1.9766116709730082	inf	-0.9999185038514089	-2.0858827222796643	-0.5859413109220254	-1.0108121720414023	-1.1635138420846811	-0.4480775570701584	-1.183991984645594	-0.43187732978577476
{17,18,730} {5,23,24,25,27,1271} {5}	[{17, 18, 730}, {5, 1271, 23, 24, 25, 27}, {5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,wp_▁l} {feats_Number=Sing}	-43.84609996541165	inf	-10.96172235518337	-4.455073345558524	-12.961318501155546	-4.12615538237831	-10.530608626855773	-97.8641456364942	-44.641820952177405	11.049166301864165	-10.764602309472572	-11.56581665864239	-15.402186200641244	-14.980190721005894	-16.69489177243205	-7.191040582902464	inf	-13.14681302881041	-7.668704684572511	-33.52233303177116	10.904968661191615	-39.35306486136455	-47.90121889886696	-10.912436106716143	-9.325180290919228	-8.048665258968349	-2.909551566840467	inf	-17.828360857992987	inf	-9.01807091043197	-18.8141482899516	-5.284280934544146	-9.116328344720992	-10.493670823513202	11.604865547556606	inf	-3.8948055760537588
{18} {5,24,26} {3,26}	[{18}, {24, 26, 5}, {26, 3}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_Gender=Fem} {pos_NOUN,feats_Gender=Fem}	-218.17656841136332	inf	inf	inf	-64.39327516107035	11.508892180295843	-52.31087579540919	-inf	-222.14527275617908	inf	inf	inf	inf	-74.43079647509985	inf	inf	inf	inf	inf	-166.71667806761147	inf	-195.773633539746	-238.40525343050507	inf	inf	inf	-14.447744910715228	inf	-88.59495634668137	inf	inf	inf	inf	inf	-52.12729080983549	inf	inf	inf
{4,24} {4} {105}	[{24, 4}, {4}, {105}]	{feats_Gender=Masc,pos_DET} {feats_Gender=Masc} {pos_PUNCT}	-7.796074329255966	-1.2246544975219946	-1.949699801305115	-0.7924496098024262	-2.3053110538962076	-0.73394544307006	-1.873028016387717	-17.3908200452164	-7.93749294077351	-1.2268308758553947	-1.9146429019975435	-2.0571343553992834	-2.7393794614534994	-2.664335982865408	-2.9692574065593225	-1.2790774800873213	-2.6577170713076645	-2.3382989666776894	-1.3640336460417437	-5.961080855495162	-0.671143887810433	-6.997510374510722	-8.516740947682004	-1.9409344801101385	-1.6586441084192285	-1.4316119285700695	-0.5175465771668175	-0.5564655046997902	-3.170813890966798	inf	-1.6040242723170262	-3.3461054902200065	-0.9399378935782369	-1.621499531703034	-1.8664587509573065	inf	-1.899309184827229	-0.6927953576662798
{5,24} {3,5} {26}	[{24, 5}, {3, 5}, {26}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing} {feats_Gender=Fem}	-10.188022567988753	-1.6003570117604302	-2.5478402483504805	-1.0355576168593452	-3.012551956588236	-0.9591053144411432	-2.447645951843374	-22.72743058896777	-10.372836035791792	-1.6032010775173244	-2.502028064534682	-2.688235269729335	-3.5797928950901965	-3.4817258872869177	-3.880198316226934	-1.671476342447595	-3.4730762795049683	-3.055660522987673	-1.7824961443848093	-7.789972522727937	inf	-9.144419944921882	-11.129830701467816	-2.5363857685692066	-2.167490457287458	-1.8708067649304654	-0.676319046594993	inf	-4.143593562035922	inf	-2.096113681848149	-4.372666017282645	-1.2282930743527904	-2.1189502112832073	-2.439061272010603	-0.9392912974805318	-2.4819900420072987	-0.9053310654619521
{18} {5} {4} {105}	[{18}, {5}, {4}, {105}]	{pos_ADP} {feats_Number=Sing} {feats_Gender=Masc} {pos_PUNCT}	-15.24290382518743	-2.394264813928582	-3.8117985171388136	-1.5492736213222345	-4.507061538965878	-1.4348944668854522	-3.6618966470376617	-34.00656546556112	-15.519431880931842	-2.3985198088991524	-3.7432583457754713	-4.0218454682597855	-5.355725520603166	-5.209004495664449	-5.8051722614150485	-2.5006661928711904	-5.196063563421587	-4.571557188100051	-2.666762705131547	-11.654867933721198	-1.3121138293832608	-13.681420383788735	-16.652095611852474	-3.79466132566781	-3.2427536545927436	-2.798884211234976	-1.0118230272190112	-1.087911473913178	-6.199248163296551	inf	-3.135966484095973	-6.541973419332117	-1.8376227360335746	-3.1701323264144285	-3.6490530145377247	10.743971655746142	inf	-1.3544436733293657
{17,18,728,730} {24,27} {3}	[{728, 17, 18, 730}, {24, 27}, {3}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET,feats_PronType=Art} {pos_NOUN}	-10.339659384255357	inf	inf	5.442897319328793	-230.97591541836942	2.6697120034256265	0.4986176195939287	-7.831132515362022	-69.9436673539435	inf	inf	inf	inf	-0.7198805821699917	inf	10.056604945632808	inf	0.8070210485876471	3.2172012319613073	-9.275290682446952	6.206021431414659	-1.4445457113596138	-21.329934690496163	inf	inf	inf	-3.2578722665023845	inf	-318.08423285139423	inf	6.0824387612403195	1.2584073215608376	inf	8.67120478953929	0.4710696924331672	inf	inf	3.3515856927739773
{24} {3} {18} {5,24} {3}	[{24}, {3}, {18}, {24, 5}, {3}]	{pos_DET} {pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN}	-109.47844297264884	inf	-27.353219018853085	-11.115595493206296	-32.34408127637518	-10.29486955324814	-26.277235587352884	-244.6164133633191	-111.46696148712047	10.325112891239392	inf	12.154147648854746	inf	-37.38343160958892	-41.66383170496546	-17.94284618074589	inf	-32.807082360019585	-19.134865209568268	-83.68480033055718	10.561834797657628	-98.25144591607285	-119.61289609719275	10.402028620256717	inf	10.798610360351606	-7.2592490671408765	inf	-44.493455901528726	inf	-22.502345252273425	-46.95450120447489	10.745823352065978	10.71805754695058	-26.185046177619572	inf	inf	inf
{24,27} {5} {5,26}	[{24, 27}, {5}, {26, 5}]	{pos_DET,feats_PronType=Art} {feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem}	-73.90990972370025	inf	-18.472628653754214	-7.507255896883099	-21.842701755688687	-6.952976391097506	-17.746054424778354	-165.0464114415324	-75.25175107880975	10.616591719068044	inf	-19.49074324560321	inf	-25.245377803080945	-28.135484849221967	inf	-25.182644452974632	-22.155335706895542	-12.922899866423682	-56.50243773594585	10.689712943787326	-66.33356508077152	-80.7483431487459	-18.389564184539314	inf	-13.563232484156597	-4.902830228668751	inf	-30.045978981519248	inf	-15.196952181576792	-31.707581517906352	inf	12.635692055563517	-17.6838018252355	-6.80932572884558	inf	inf
{17,18} {5,24} {3,26}	[{17, 18}, {24, 5}, {26, 3}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Gender=Fem}	-182.6047898285304	inf	10.207007075024347	10.374497705490372	-53.91242207099411	10.114969704718774	-43.79771063460272	-inf	-185.9248044137959	10.161299600870798	10.885858598898041	10.511697852174477	inf	-62.314878871430906	10.493281870584601	10.622628286048295	10.665139064793001	-54.684385531306205	-31.89120956486419	-139.5507048215765	10.121192102475124	-163.862524724806	-199.52644453332184	10.180438641757483	inf	10.419020979291304	-12.09745489100659	inf	-74.17114908077926	inf	11.93406275791644	10.65257504330067	10.388983949277986	10.182048770784652	-43.64401950362907	10.473789742038099	inf	inf
{24} {5} {26}	[{24}, {5}, {26}]	{pos_DET} {feats_Number=Sing} {feats_Gender=Fem}	-108.20106034332265	inf	11.210422007131735	-10.986059573932847	-31.9670602068999	-10.17489919176979	-25.970956057215744	-241.75714172126968	-110.16634386845486	10.770986857837013	inf	inf	inf	-36.94764183377554	-41.17811825997479	inf	-36.855815686158444	-32.42466209798142	-18.911854582347754	-82.70869595454815	10.807705480103312	-97.10522321077899	-118.21708399294594	11.157066022717965	inf	-19.84901389236618	-7.174657180388653	inf	-43.974736709335566	inf	-22.24007688998417	-46.40707359430115	inf	11.400743138464415	-25.879841525965407	inf	inf	inf
{3} {18} {5,24} {3}	[{3}, {18}, {24, 5}, {3}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN}	-inf	inf	11.00244659104987	9.621020587904846	-104.53045267457406	6.34936131437822	8.998067130650037	inf	-inf	10.679753288774485	inf	inf	inf	inf	12.11454643958751	inf	inf	inf	8.991455197392186	-270.87015779707633	10.754639971727439	-318.1604969782528	-inf	10.876811387182018	inf	11.686620611505909	-23.44342526189867	inf	-143.84677314635792	inf	inf	inf	10.946262182453037	11.189830982875932	9.155375253358423	12.31830251809249	inf	9.074612027167532
{18} {5,24,26} {3}	[{18}, {24, 26, 5}, {3}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_Gender=Fem} {pos_NOUN}	-218.2878891101026	inf	10.851573279862688	inf	-64.4260631709024	10.417497624971642	-52.337507430055524	-inf	-222.25862455439741	11.153707801259834	inf	inf	inf	-74.46870042331994	inf	inf	inf	inf	inf	-166.80168298220346	10.883208594347794	-195.87349310967562	-238.5269291092707	10.757061114668232	inf	inf	-14.45509668126193	inf	-88.64008182368708	inf	inf	inf	inf	inf	-52.1538289171132	inf	inf	inf
